철도운영기관명,운영노선,역 종류,역 번호,역명(한글),역명(영어),역명(로마자),역명(일본어),역명(중국어간체),역명(중국어번체),역명(부역명),환승역 여부,환승노선명,유실물 취급여부,안전발판 유무,스크린도어 설치유무,승강장 연결여부,승강장 유형,역 위치(경도),역 위치(위도),역 주소(지번주소),역 주소(도로명 주소),역사 전화번호,신설일자,폐지일자,상행거리,하행거리,데이터 기준일자,참고사항,
서울시메트로9호선㈜,9호선,도시/광역철도,0924,사평,Sapyeong,,サピョン,砂平,,,불가능,,없음,없음,있음,있음,상대식,127.015259,37.504206,,서울시 서초구 사평대로 지하285,02-2656-0924,20090724,,1.1,0.9,20250612,,
서울시메트로9호선㈜,9호선,도시/광역철도,0925,신논현,Sinnonhyeon,,シンノンヒョン,新论岘,,,가능,신분당선,없음,없음,있음,있음,1섬1상대식,127.02506,37.504598,,서울시 강남구 봉은사로 지하102,02-2656-0925,20090724,,0.9,0.8,20250612,,
서해철도㈜,서해선,도시/광역철도,S16,소사(서울신대),Sosa,Sosa,ソサ,素砂,,서울신학대학교,가능,1호선,없음,없음,있음,,상대식,126.7951,37.4827,경기도 부천시 소사동 43-51번지,경기도 부천시 소사로 지하284,031-5183-2700,20180616,,,1.7,20240430,,
서해철도㈜,서해선,도시/광역철도,S17,소새울(부천대소사캠퍼스),Sosaeul,Sosaeul,ソセウル,素砂屋,,부천대소사캠퍼스,불가능,,없음,없음,있음,,상대식,126.797441,37.468216,경기도 부천시 소사본1동 317-04,경기도 부천시 소사로 지하120,031-5183-2710,20180616,,1.7,2.1,20240430,,
서해철도㈜,서해선,도시/광역철도,S18,시흥대야,Siheung Daeya,Siheung Daeya,シフンデヤ,始兴大也,,,불가능,,없음,없음,있음,,상대식,126.79,37.45,경기도 시흥시 대야동 289-21,경기도 시흥시 서해안로 1670번길 6,031-5183-2720,20180616,,3.8,1.4,20240430,,
서해철도㈜,서해선,도시/광역철도,S19,신천역,Sincheon,Sincheon,シンチョン,新川,,,불가능,,없음,없음,있음,없음,상대식,126.786092,37.438675,경기도 시흥시 신천동 768-4,경기도 시흥시 신천로 지하92,031-5183-2730,20180616,,1.4,3.3 ,20240430,,
서해철도㈜,서해선,도시/광역철도,S20,신현,Sinhyeon,Sinhyeon,シンヒョン,新峴,,,불가능,,없음,없음,있음,있음,상대식,126.7878,37.4097,경기도 시흥시 미산동 700-1,경기도 시흥시 시흥대로 지하819(미산동),031-5183-2740,20230528,,3.3,3.6,20240430,,
서해철도㈜,서해선,도시/광역철도,S22,시흥시청,Siheung City Hall,Siheung City Hall,シフンシチョン,始兴市厅,,,불가능,,없음,없음,있음,,상대식,126.8059,37.3815,경기도 시흥시 광석동 397,경기도 시흥시 시흥대로 467,031-5183-2751,20180616,,3.6,1.3,20240430,,
서해철도㈜,서해선,도시/광역철도,S23,시흥능곡,Siheung Neunggok,Siheung Neunggok,シフンヌンゴク,始兴陵谷,,해당없음,불가능,,없음,없음,있음,,상대식,126.8096126,37.3702,경기도 시흥시 능곡동 717,경기 시흥시 시흥대로 327,031-5183-2760,20180616,,1.3,2.4,20240430,,
서해철도㈜,서해선,도시/광역철도,S24,달미,Dalmi,Dalmi,タルミ,达美,達美,,불가능,,없음,없음,있음,,상대식,126.8094,37.3489,경기도 안산시 단원구 순환로 160,경기도 안산시 단원구 선부동 481,031-5183-2770,20180616,,2.4,1.6,20240430,,
서해철도㈜,서해선,도시/광역철도,S25,선부역(한도병원),Seonbu,Seonbu,ソンブ,仙府,仙府,한도병원,불가능,,없음,없음,있음,없음,상대식,126.81,37.3344,경기도 안산시 단원구 선부동 1074-1,경기도 안산시 단원구 선부광장로 지하34,031-5183-2780,20180616,,1,1,20240430,,
서해철도㈜,서해선,도시/광역철도,S26,초지,Choji,Choji,チョジ,草芝,草芝,초지역,가능,"4호선, 수인분당선",있음,없음,있음,,상대식,126.8083,37.3205,경기도 안산시 단원구 초지동 602-2,경기도 안산시 단원구 중앙대로 지하 635,031-5183-2790,20180616,,1.7,1.4,20240430,,
서해철도㈜,서해선,도시/광역철도,S27,시우,Siu,Siu,シウ,时雨,時雨,,불가능,,없음,없음,있음,,상대식,126.7957,37.3132,경기도 안산시 단원구 원시동 804 ,경기도 안산시 단원구 동산로 50,031-5183-2801,20180616,,1.4,1.5,20240430,,
서해철도㈜,서해선,도시/광역철도,S28,원시,Wonsi,Wonsi,ウォンシ,元时,,,불가능,,없음,없음,있음,,상대식,126.7866,37.302275,경기도 안산시 단원구 원시동 803,경기도 안산시 단원구 산단로 지하70(원시동),031-5183-2810,20180616,,1.5,1,20240430,,
신분당선,신분당선,도시/광역철도,4304,신사역,Sinsa,Sinsa,シンサ,新沙,新沙,,가능,3호선,없음,있음,있음,있음,상대식,127.0200228,37.5162873,서울시 강남구 신사동 667,서울시 강남구 도산대로 102,02-810-5870,20220528,,0,0.7,20250531,,
신분당선,신분당선,도시/광역철도,4305,논현역,nonhyeon,nonhyeon,ノンヒョン,论县 ,论县,,가능,7호선,없음,없음,있음,있음,섬식,127.0220546,37.5096469,서울시 강남구 논현동 280번지,서울시 강남구 학동로 지하 102 ,02-810-5860,20220528,,0.7,0.8,20250531,,
신분당선,신분당선,도시/광역철도,4306,신논현역,Sinnonhyeon,Sinnonhyeon,シンノンヒョン,新论岘,新論峴,,가능,9호선,없음,없음,있음,있음,상대식,127.024407,37.504063,서울시 강남구 역삼동 800,서울시 강남구 봉은사로 지하 102 ,02-810-5850,20220528,,0.8,0.9,20250531,,
신분당선,신분당선,도시/광역철도,4307,강남역,Gangnam,Gangnam,カンナム,江南,江南,,가능,2호선,없음,없음,있음,없음,상대식,127.028506,37.496068,서울특별시 강남구 역삼동 858 강남역,서울특별시 강남구 강남대로 지하396,02-810-5840,20111028,,0.9,1.5,20250531,,
신분당선,신분당선,도시/광역철도,4308,양재(서초구청),Yangjae(Seocho-gu office),Yangjae(Seocho-gu Office),良才(ソチョ区庁),良才(瑞草区厅),良才(瑞草區廳),서초구청,가능,3호선,있음,있음,있음,없음,상대식,127.034371,37.484117,서울 서초구 양재동 1366-9 신분당선 양재역,서울 서초구 남부순환로 2585 신분당선 양재역,02-810-5830,20111028,,1.5,1.6,20250531,,
신분당선,신분당선,도시/광역철도,4309,양재시민의숲(매헌),Yangjae Citizen's Forest (Maeheon),Yangjae Citizen's Forest (Maeheon),良才シミネスプ(梅軒),良才市民之林,良才市民之林,매헌,불가능,,없음,있음,있음,없음,상대식,127.03845,37.469903,,서울특별시 서초구 매헌로 지하 116,02-810-5820,20111028,,1.6,2.9,20250531,,
신분당선,신분당선,도시/광역철도,4310,청계산입구,Cheonggyesan,Cheonggyesan,清渓山入口,清溪山入口,清溪山入口,,불가능,,없음,있음,있음,없음,상대식,127.054678,37.448383,서울특별시 서초구 신원동 270-25,서울특별시 서초구 청계산로 지하179,02-810-5810,20111028,,2.9,8.2,20250531,,
신분당선,신분당선,도시/광역철도,4311,판교 (판교테크노밸리),Pangyo (Pangyo Techno Valley),Pan Kyo(PanKyo tekeunobaelri),パンギョ (パンギョテクノバレー),板桥 (板桥技术谷),板橋 (板橋科技谷),판교 테크노밸리,가능,경강선,없음,있음,있음,있음,상대식,127.0644,37.2337,백현동 19-2,경기 성남시 분당구 판교역로 160,031-8018-7750,20111028,,8.2,3.1,20250531,,수정
신분당선,신분당선,도시/광역철도,4312,정자,Jeongja,Jeongja,チョンジャ,亭子,亭子,,가능,수인분당선,없음,있음,있음,없음,상대식,127.10843,37.367381,성남시 분당구 정자동 95-1,성남시 분당구 성남대로 지하 333,031-8018-7760,20111028,,3.1,1.9,20250531,,
신분당선,신분당선,도시/광역철도,4313,미금역,Migeum Station,Migeum Station,ミグム,美金,美金,분당서울대병원,가능,수인분당선,없음,없음,있음,있음,상대식,127.1089,37.3501,경기도 성남시 분당구 금곡동 222,경기도 성남시 분당구 성남대로 지하163,031-8018-7770~1,20180428,,1.8,1.7,20250531,,
신분당선,신분당선,도시/광역철도,4314,동천역,dong cheon Station,dong cheon Station,トンチョンえき,东川站,東川站,,불가능,없음,없음,없음,있음,있음,상대식,127.0609,37.2016,경기도 용인시 수지구 동천동 322-3,경기도 용인시 수지구 신수로 지하 760,031-8018-7780~1,20160130,,1.7,2.1,20250531,,
신분당선,신분당선,도시/광역철도,4315,수지구청,Suji-gu office  Station,Suji-gu office  Station,水枝区庁スジグチョン,水枝區廳,水枝區廳,,불가능,없음,없음,없음,있음,있음,상대식,127.095273,37.322829,경기도 용인시 수지구 풍덕천동1045-1,경기도 용인시 수지구 풍덕천로 지하120,031-8018-7790~1,20160130,,2.1,1.7,20250531,,
신분당선,신분당선,도시/광역철도,4316,성복,Seongbok  Station,Seongbok,星福(ソンボク),星福,星福,,불가능,,없음,있음,있음,있음,상대식,127.080321,37.313621,경기도 용인시 수지구 성복동 720-6,경기도 용인시 수지구 수지로 지하134,031-8018-7800,20160130,,1.7,2.1,20250531,,
신분당선,신분당선,도시/광역철도,4317,상현,Sanghyeon Station,Sanghyeon,サンヒョン,上现,上現,,불가능,,없음,있음,있음,있음,상대식,127.069347,37.29753,경기도 용인시 수지구 상현동 502-10 신분당선 상현역,경기도 용인시 수지구 광교중앙로 지하 312 신분당선 상현역,031-8018-7810,20160130,,2.1,2.4,20250531,,
신분당선,신분당선,도시/광역철도,4318,광교중앙(아주대),Gwanggyojungang  Station,Gwanggyojungang,クァンギョチュンアン (アジュデ),光敎中央(亞洲大),光敎中央(亞洲大),광교중앙(아주대),불가능,,있음,없음,있음,없음,쌈섬식(2폼4선식),127.051,37.288,경기도 수원시 영통구 이의동 177-18,경기도 수원시 영통구 도청로 45,031-8018-7820,20160130,,2.3,2,20250531,,
신분당선,신분당선,도시/광역철도,4319,광교(경기대),Gwanggyo (Kyonggi Univ.)  Station,Gwanggyo,クァンギョ(キョンギ大),光教(京畿大学),光敎(京畿大),경기대,불가능,,없음,없음,있음,있음,상대식,127.044731,37.30141,경기도 수원시 영통구 이의동 742,경기도 수원시 영통구 대학로 55(이의동),031-8018-7830,20160130,,2,,20250531,,
용인경전철,에버라인,도시/광역철도,Y110,기흥(백남준아트센터),Giheung,Giheung,キフン,器兴,,기흥(백남준아트센터),가능,수인분당선(L41E1),없음,없음,있음,있음,섬식,127.11704646,37.27545288,경기도 용인시 기흥구 구갈동 480-36,경기도 용인시 기흥구 중부대로 460,031-329-3541,20130426,,0,1,20251226,,
용인경전철,에버라인,도시/광역철도,Y111,강남대,Kangnam Univ.,Kangnam Univ.,カンナムデ,江南大学 ,,강남대,불가능,,없음,없음,있음,있음,상대식,127.12606689,37.27017073,경기도 용인시 기흥구 구갈동 480-42,경기도 용인시 기흥구 중부대로 578,031-329-3542,20130426,,1,1,20251226,,
용인경전철,에버라인,도시/광역철도,Y112,지석,Jiseok,Jiseok,チソク,支石,,지석,불가능,,없음,없음,있음,있음,상대식,127.13632560,37.26973732,경기도 용인시 기흥구 상하동 401-1,경기도 용인시 기흥구 어정로 28,031-329-3543,20130426,,1,0.9,20251226,,
용인경전철,에버라인,도시/광역철도,Y113,어정,Eojeong,Eojeong,オジョン,御停,,어정,불가능,,없음,없음,있음,있음,상대식,127.14374987,37.27495132,경기도 용인시 기흥구 상하동 620-50,경기도 용인시 기흥구 어정로 128,031-329-3544,20130426,,0.9,1.1,20251226,,
용인경전철,에버라인,도시/광역철도,Y114,동백(용인세브란스),Dongbaek,Dongbaek,トンペク,东栢,,동백(용인세브란스),불가능,,없음,없음,있음,있음,상대식,127.15269056,37.26910138,경기도 용인시 기흥구 중동 1087,경기도 용인시 기흥구 동백죽전대로 314,031-329-3545,20130426,,1.1,1,20251226,,
용인경전철,에버라인,도시/광역철도,Y115,초당,Chodang,Chodang,チョダン,草堂,,초당,불가능,,없음,없음,있음,있음,상대식,127.15946924,37.26080647,경기도 용인시 기흥구 중동 1090,경기도 용인시 기흥구 동백죽전대로 204,031-329-3546,20130426,,1,2.6,20251226,,
용인경전철,에버라인,도시/광역철도,Y116,삼가(용인미르스타디움),Samga,Samga,サムガ,三街,,삼가,불가능,,있음,없음,있음,있음,상대식,127.16817999,37.24205993,경기도 용인시 처인구 삼가동 499-1,경기도 용인시 처인구 중부대로 1098,031-329-3547,20130426,,2.6,1,20251226,"2025.11.06. 부기명 추가
(용인미르스타디움)",
용인경전철,에버라인,도시/광역철도,Y117,시청·용인대,Yongin City Hall·Yongin Univ.,Yongin City Hall·Yongin Univ.,ヨンインシチョン·ヨンインデ,市厅.龙仁大学 ,,시청·용인대,불가능,,없음,없음,있음,있음,상대식,127.17888509,37.23944203,경기도 용인시 처인구 삼가동 255-15,경기도 용인시 처인구 중부대로 1199-1,031-329-3573,20130426,,1,1,20251226,,
용인경전철,에버라인,도시/광역철도,Y118,명지대,Myongji Univ.,Myongji Univ.,ミョンジデ,明知大学 ,,명지대,불가능,,없음,없음,있음,있음,상대식,127.19029131,37.23807629,경기도 용인시 처인구 역북동 484-10,경기도 용인시 처인구 금학로 241,031-329-3574,20130426,,1,0.7,20251226,,
용인경전철,에버라인,도시/광역철도,Y119,김량장,Gimnyangjang,Gimnyangjang,キムニャンジャン,金良场,,김량장,불가능,,없음,없음,있음,있음,상대식,127.19861088,37.23732377,경기도 용인시 처인구 김량장동 486-21,경기도 용인시 처인구 금학로 315,031-329-3575,20130426,,0.7,0.9,20251226,,
용인경전철,에버라인,도시/광역철도,Y120,용인중앙시장(용인예술과학대),Yongin Jungang Market,Yongin Jungang Market,ヨンインチュンアンシジャン,龍仁中央市場,,용인중앙시장(용인예술과학대),불가능,,없음,없음,있음,있음,상대식,127.20905264,37.2379113,경기도 용인시 처인구 김량장동 144-6,경기도 용인시 처인구 금학로 409,031-329-3576,20130426,,0.9,0.9,20251226,2024.04.30 역사명 변경,
용인경전철,에버라인,도시/광역철도,Y121,고진,Gojin,Gojin,コジン,古陳,,고진,불가능,,없음,없음,있음,있음,상대식,127.21418360,37.24463834,경기도 용인시 처인구 유방동 1029-8,경기도 용인시 처인구 경안천로 141,031-329-3577,20130426,,0.9,1.7,20251226,,
용인경전철,에버라인,도시/광역철도,Y122,보평,Bopyeong,Bopyeong,ポピョン,洑坪,,보평,불가능,,없음,없음,있음,있음,상대식,127.21848077,37.25896427,경기도 용인시 처인구 유방동 276-1,경기도 용인시 처인구 경안천로 313,031-329-3578,20130426,,1.7,1,20251226,,
용인경전철,에버라인,도시/광역철도,Y123,둔전,Dunjeon,Dunjeon,トゥンジョン,屯田,,둔전,불가능,,없음,없음,있음,있음,상대식,127.21363872,37.26721222,경기도 용인시 처인구 포곡읍 둔전리 406-93,경기도 용인시 처인구 포곡읍 포곡로 70,031-329-3579,20130426,,1,2.6,20251226,,
용인경전철,에버라인,도시/광역철도,Y124,전대·에버랜드,Jeondae·Everland,Jeondae·Everland,チョンデ·エバーランド,前垈·爱宝乐园,,전대·에버랜드,불가능,,없음,없음,있음,있음,상대식,127.21950897,37.28541327,경기도 용인시 처인구 포곡읍 전대리 192-38,경기도 용인시 처인구 포곡읍 에버랜드로 143,031-329-3580,20130426,,2.6,,20251226,,
우이신설경전철,우이신설선,도시/광역철도,S110,북한산우이(도선사입구),Bukhansan Ui(Doseonsa),-,プカンサンウイ,北汉山牛耳,北漢山牛耳,도선사입구,불가능,-,없음,없음,있음,있음,상대식,127.01272,37.66284,-,서울특별시 강북구 삼양로 지하 676,-,20170902,,,0.8,20251229,,
우이신설경전철,우이신설선,도시/광역철도,S111,솔밭공원,Solbat Park,-,ソルバッコンウォン,松林公園,松林公園,-,불가능,-,있음,없음,있음,있음,상대식,127.01326,37.65607,-,서울특별시 강북구 삼양로 595,-,20170902,,0.8,0.7,20251229,,
우이신설경전철,우이신설선,도시/광역철도,S112,4.19민주묘지(덕성여대),"April 19th National Cemetery
(Duksung Women's Univ.)",-,サ.イルグミンジュミョジ,四一九民主墓地,四一九民主墓地,덕성여대,불가능,-,없음,없음,있음,있음,상대식,127.01371,37.64954,-,서울특별시 강북구 삼양로 519,-,20170902,,0.7,0.9,20251229,,
